Fei USD,FEI,0.9931577091897533,143,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x956F47F50A910163D8BF957Cf5846D573E7f87CA'}"
UMA,UMA,6.420912245800619,144,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828'}"
SKALE Network,SKL,0.130067559097821,145,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7'}"
Flux,FLUX,1.8244699562781865,146,
SuperFarm,SUPER,1.0024535210338958,147,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55'}"
JUST,JST,0.05526760852788244,148,"{'id': 1958, 'name': 'Tron20', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TCFLL5dx5ZJdKnWuesXxi1VPwjLVmWZZy9'}"
Ethereum Name Service,ENS,19.66358417312891,149,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xC18360217D8F7Ab5e7c516566761Ea12Ce7F9D72'}"
DigiByte,DGB,0.02588612093584595,150,
Golem,GLM,0.38693477294907697,151,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7DD9c5Cba05E151C895FDe1CF355C9A1D5DA6429'}"
Ocean Protocol,OCEAN,0.617775794483488,152,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x967da4048cd07ab37855c090aaf366e4ce1b9f48'}"
NuCypher,NU,0.5320688788309941,153,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4fe83213d56308330ec302a8bd641f1d0113a4cc'}"
Ren,REN,0.3734490010600835,154,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x408e41876cccdc0f92210600ef50372656052a38'}"
Keep Network,KEEP,0.5828982627333236,155,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x85eee30c52b0b379b046fb0f85f4f3dc3009afec'}"
Chromia,CHR,0.6379722570744767,156,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8a2279d4a90b6fe1c4b30fa660cc9f926797baa2'}"
PAX Gold,PAXG,1832.5870550176637,157,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x45804880de22913dafe09f4980848ece6ecbaf78'}"
Anchor Protocol,ANC,1.6275588159691181,158,"{'id': 4172, 'name': 'Terra', 'symbol': 'LUNA', 'slug': 'terra-luna', 'token_address': 'terra14z56l0fp2lsf86zy3hty2z47ezkhnthtr9yq76'}"
